amfi_code,date,rolling_sharpe_90d
FUND32,2023-12-20T00:00:00,3.9708
FUND32,2023-12-21T00:00:00,4.1565
FUND32,2023-12-22T00:00:00,4.1119
FUND32,2023-12-25T00:00:00,4.2683
FUND32,2023-12-26T00:00:00,4.0206
FUND32,2023-12-27T00:00:00,4.0385
FUND32,2023-12-28T00:00:00,4.0139
FUND32,2023-12-29T00:00:00,4.1407
FUND32,2024-01-01T00:00:00,4.2155
FUND32,2024-01-02T00:00:00,4.2258
FUND32,2024-01-03T00:00:00,4.4404
FUND32,2024-01-04T00:00:00,4.4149
FUND32,2024-01-05T00:00:00,4.4434
FUND32,2024-01-08T00:00:00,4.4016
FUND32,2024-01-09T00:00:00,4.2426
FUND32,2024-01-10T00:00:00,4.3066
FUND32,2024-01-11T00:00:00,4.3795
FUND32,2024-01-12T00:00:00,4.2204
FUND32,2024-01-15T00:00:00,4.4156
FUND32,2024-01-16T00:00:00,4.1447
FUND32,2024-01-17T00:00:00,4.1269
FUND32,2024-01-18T00:00:00,4.3597
FUND32,2024-01-19T00:00:00,4.1019
FUND32,2024-01-22T00:00:00,3.9257
FUND32,2024-01-23T00:00:00,4.087
FUND32,2024-01-24T00:00:00,4.2079
FUND32,2024-01-25T00:00:00,4.853
FUND32,2024-01-26T00:00:00,5.0871
FUND32,2024-01-29T00:00:00,4.8674
FUND32,2024-01-30T00:00:00,4.718
FUND32,2024-01-31T00:00:00,4.526
FUND32,2024-02-01T00:00:00,4.7437
FUND32,2024-02-02T00:00:00,5.2826
FUND32,2024-02-05T00:00:00,5.3946
FUND32,2024-02-06T00:00:00,5.4066
FUND32,2024-02-07T00:00:00,5.1374
FUND32,2024-02-08T00:00:00,5.4272
FUND32,2024-02-09T00:00:00,5.4241
FUND32,2024-02-12T00:00:00,5.5135
FUND32,2024-02-13T00:00:00,5.5733
FUND32,2024-02-14T00:00:00,5.3258
FUND32,2024-02-15T00:00:00,5.1365
FUND32,2024-02-16T00:00:00,4.4641
FUND32,2024-02-19T00:00:00,4.7181
FUND32,2024-02-20T00:00:00,4.6604
FUND32,2024-02-21T00:00:00,4.4221
FUND32,2024-02-22T00:00:00,3.777
FUND32,2024-02-23T00:00:00,3.4477
FUND32,2024-02-26T00:00:00,3.399
FUND32,2024-02-27T00:00:00,3.4536
FUND32,2024-02-28T00:00:00,3.3763
FUND32,2024-02-29T00:00:00,3.7451
FUND32,2024-03-01T00:00:00,3.6791
FUND32,2024-03-04T00:00:00,3.8985
FUND32,2024-03-05T00:00:00,3.71
FUND32,2024-03-06T00:00:00,3.5711
FUND32,2024-03-07T00:00:00,3.5823
FUND32,2024-03-08T00:00:00,3.6358
FUND32,2024-03-11T00:00:00,3.2808
FUND32,2024-03-12T00:00:00,3.5856
FUND32,2024-03-13T00:00:00,4.1608
FUND32,2024-03-14T00:00:00,4.2768
FUND32,2024-03-15T00:00:00,4.3877
FUND32,2024-03-18T00:00:00,4.6532
FUND32,2024-03-19T00:00:00,4.7313
FUND32,2024-03-20T00:00:00,4.8289
FUND32,2024-03-21T00:00:00,4.9695
FUND32,2024-03-22T00:00:00,4.9184
FUND32,2024-03-25T00:00:00,4.8162
FUND32,2024-03-26T00:00:00,4.9669
FUND32,2024-03-27T00:00:00,4.7795
FUND32,2024-03-28T00:00:00,4.4311
FUND32,2024-03-29T00:00:00,4.4491
FUND32,2024-04-01T00:00:00,4.7391
FUND32,2024-04-02T00:00:00,4.7182
FUND32,2024-04-03T00:00:00,4.319
FUND32,2024-04-04T00:00:00,4.719
FUND32,2024-04-05T00:00:00,4.8457
FUND32,2024-04-08T00:00:00,4.7212
FUND32,2024-04-09T00:00:00,4.7872
FUND32,2024-04-10T00:00:00,4.5829
FUND32,2024-04-11T00:00:00,4.0635
FUND32,2024-04-12T00:00:00,3.9004
FUND32,2024-04-15T00:00:00,3.7982
FUND32,2024-04-16T00:00:00,4.2636
FUND32,2024-04-17T00:00:00,3.8433
FUND32,2024-04-18T00:00:00,3.4472
FUND32,2024-04-19T00:00:00,3.7855
FUND32,2024-04-22T00:00:00,3.8965
FUND32,2024-04-23T00:00:00,3.4431
FUND32,2024-04-24T00:00:00,3.3268
FUND32,2024-04-25T00:00:00,3.1519
FUND32,2024-04-26T00:00:00,3.5291
FUND32,2024-04-29T00:00:00,3.2203
FUND32,2024-04-30T00:00:00,3.3357
FUND32,2024-05-01T00:00:00,3.5595
FUND32,2024-05-02T00:00:00,3.5791
FUND32,2024-05-03T00:00:00,3.5607
FUND32,2024-05-06T00:00:00,3.26
FUND32,2024-05-07T00:00:00,3.4121
FUND32,2024-05-08T00:00:00,3.1635
FUND32,2024-05-09T00:00:00,3.4089
FUND32,2024-05-10T00:00:00,3.0179
FUND32,2024-05-13T00:00:00,2.8403
FUND32,2024-05-14T00:00:00,2.8373
FUND32,2024-05-15T00:00:00,2.6428
FUND32,2024-05-16T00:00:00,2.5322
FUND32,2024-05-17T00:00:00,2.4785
FUND32,2024-05-20T00:00:00,2.1835
FUND32,2024-05-21T00:00:00,1.9555
FUND32,2024-05-22T00:00:00,2.0349
FUND32,2024-05-23T00:00:00,2.1267
FUND32,2024-05-24T00:00:00,2.1419
FUND32,2024-05-27T00:00:00,2.124
FUND32,2024-05-28T00:00:00,2.2992
FUND32,2024-05-29T00:00:00,1.9967
FUND32,2024-05-30T00:00:00,1.6428
FUND32,2024-05-31T00:00:00,1.2393
FUND32,2024-06-03T00:00:00,1.719
FUND32,2024-06-04T00:00:00,2.0204
FUND32,2024-06-05T00:00:00,1.9368
FUND32,2024-06-06T00:00:00,1.7881
FUND32,2024-06-07T00:00:00,1.5432
FUND32,2024-06-10T00:00:00,1.5968
FUND32,2024-06-11T00:00:00,1.4587
FUND32,2024-06-12T00:00:00,1.5427
FUND32,2024-06-13T00:00:00,1.7107
FUND32,2024-06-14T00:00:00,1.3572
FUND32,2024-06-17T00:00:00,1.1459
FUND32,2024-06-18T00:00:00,1.2845
FUND32,2024-06-19T00:00:00,1.5265
FUND32,2024-06-20T00:00:00,1.5807
FUND32,2024-06-21T00:00:00,1.847
FUND32,2024-06-24T00:00:00,1.7753
FUND32,2024-06-25T00:00:00,1.6784
FUND32,2024-06-26T00:00:00,1.3723
FUND32,2024-06-27T00:00:00,1.8877
FUND32,2024-06-28T00:00:00,1.8425
FUND32,2024-07-01T00:00:00,2.141
FUND32,2024-07-02T00:00:00,2.2908
FUND32,2024-07-03T00:00:00,2.6811
FUND32,2024-07-04T00:00:00,2.4163
FUND32,2024-07-05T00:00:00,2.4202
FUND32,2024-07-08T00:00:00,2.1045
FUND32,2024-07-09T00:00:00,2.0683
FUND32,2024-07-10T00:00:00,1.8901
FUND32,2024-07-11T00:00:00,1.5261
FUND32,2024-07-12T00:00:00,1.3208
FUND32,2024-07-15T00:00:00,1.686
FUND32,2024-07-16T00:00:00,1.046
FUND32,2024-07-17T00:00:00,0.5528
FUND32,2024-07-18T00:00:00,0.5748
FUND32,2024-07-19T00:00:00,0.6541
FUND32,2024-07-22T00:00:00,0.6843
FUND32,2024-07-23T00:00:00,0.6536
FUND32,2024-07-24T00:00:00,0.6772
FUND32,2024-07-25T00:00:00,0.2479
FUND32,2024-07-26T00:00:00,0.1457
FUND32,2024-07-29T00:00:00,0.3969
FUND32,2024-07-30T00:00:00,0.5175
FUND32,2024-07-31T00:00:00,0.5105
FUND32,2024-08-01T00:00:00,1.1826
FUND32,2024-08-02T00:00:00,1.3513
FUND32,2024-08-05T00:00:00,0.833
FUND32,2024-08-06T00:00:00,0.4758
FUND32,2024-08-07T00:00:00,0.6252
FUND32,2024-08-08T00:00:00,-0.0897
FUND32,2024-08-09T00:00:00,0.0626
FUND32,2024-08-12T00:00:00,0.1425
FUND32,2024-08-13T00:00:00,-0.2141
FUND32,2024-08-14T00:00:00,0.0888
FUND32,2024-08-15T00:00:00,0.4016
FUND32,2024-08-16T00:00:00,0.0839
FUND32,2024-08-19T00:00:00,-0.0834
FUND32,2024-08-20T00:00:00,-0.8446
FUND32,2024-08-21T00:00:00,-1.1051
FUND32,2024-08-22T00:00:00,-0.7061
FUND32,2024-08-23T00:00:00,-0.8511
FUND32,2024-08-26T00:00:00,-0.6817
FUND32,2024-08-27T00:00:00,-0.4233
FUND32,2024-08-28T00:00:00,-0.9132
FUND32,2024-08-29T00:00:00,-0.4232
FUND32,2024-08-30T00:00:00,-0.6609
FUND32,2024-09-02T00:00:00,-0.4401
FUND32,2024-09-03T00:00:00,-0.1392
FUND32,2024-09-04T00:00:00,-0.0462
FUND32,2024-09-05T00:00:00,0.3909
FUND32,2024-09-06T00:00:00,0.4534
FUND32,2024-09-09T00:00:00,0.5945
FUND32,2024-09-10T00:00:00,0.5546
FUND32,2024-09-11T00:00:00,0.5504
FUND32,2024-09-12T00:00:00,0.3671
FUND32,2024-09-13T00:00:00,0.3726
FUND32,2024-09-16T00:00:00,0.731
FUND32,2024-09-17T00:00:00,0.782
FUND32,2024-09-18T00:00:00,1.0743
FUND32,2024-09-19T00:00:00,0.9703
FUND32,2024-09-20T00:00:00,1.2986
FUND32,2024-09-23T00:00:00,1.2417
FUND32,2024-09-24T00:00:00,1.2681
FUND32,2024-09-25T00:00:00,1.2551
FUND32,2024-09-26T00:00:00,1.3106
FUND32,2024-09-27T00:00:00,1.4895
FUND32,2024-09-30T00:00:00,1.3811
FUND32,2024-10-01T00:00:00,1.3511
FUND32,2024-10-02T00:00:00,1.6664
FUND32,2024-10-03T00:00:00,1.8328
FUND32,2024-10-04T00:00:00,1.8072
FUND32,2024-10-07T00:00:00,1.8627
FUND32,2024-10-08T00:00:00,1.9018
FUND32,2024-10-09T00:00:00,1.9673
FUND32,2024-10-10T00:00:00,1.898
FUND32,2024-10-11T00:00:00,2.1231
FUND32,2024-10-14T00:00:00,1.9068
FUND32,2024-10-15T00:00:00,2.017
FUND32,2024-10-16T00:00:00,2.0905
FUND32,2024-10-17T00:00:00,1.8892
FUND32,2024-10-18T00:00:00,2.3417
FUND32,2024-10-21T00:00:00,2.6506
FUND32,2024-10-22T00:00:00,2.4662
FUND32,2024-10-23T00:00:00,2.3796
FUND32,2024-10-24T00:00:00,2.5812
FUND32,2024-10-25T00:00:00,2.7256
FUND32,2024-10-28T00:00:00,2.8443
FUND32,2024-10-29T00:00:00,2.7266
FUND32,2024-10-30T00:00:00,3.0922
FUND32,2024-10-31T00:00:00,3.1529
FUND32,2024-11-01T00:00:00,3.6428
FUND32,2024-11-04T00:00:00,3.4902
FUND32,2024-11-05T00:00:00,3.3376
FUND32,2024-11-06T00:00:00,3.4605
FUND32,2024-11-07T00:00:00,3.2992
FUND32,2024-11-08T00:00:00,3.1529
FUND32,2024-11-11T00:00:00,2.598
FUND32,2024-11-12T00:00:00,2.8201
FUND32,2024-11-13T00:00:00,2.5712
FUND32,2024-11-14T00:00:00,2.5678
FUND32,2024-11-15T00:00:00,2.4364
FUND32,2024-11-18T00:00:00,2.3824
FUND32,2024-11-19T00:00:00,2.7726
FUND32,2024-11-20T00:00:00,2.5885
FUND32,2024-11-21T00:00:00,2.1729
FUND32,2024-11-22T00:00:00,2.0447
FUND32,2024-11-25T00:00:00,2.1665
FUND32,2024-11-26T00:00:00,2.1137
FUND32,2024-11-27T00:00:00,1.8862
FUND32,2024-11-28T00:00:00,2.1269
FUND32,2024-11-29T00:00:00,2.0796
FUND32,2024-12-02T00:00:00,1.9185
FUND32,2024-12-03T00:00:00,1.8185
FUND32,2024-12-04T00:00:00,2.0073
FUND32,2024-12-05T00:00:00,1.9548
FUND32,2024-12-06T00:00:00,1.8427
FUND32,2024-12-09T00:00:00,2.2051
FUND32,2024-12-10T00:00:00,2.2998
FUND32,2024-12-11T00:00:00,2.4693
FUND32,2024-12-12T00:00:00,2.9825
FUND32,2024-12-13T00:00:00,2.8621
FUND32,2024-12-16T00:00:00,3.0857
FUND32,2024-12-17T00:00:00,3.156
FUND32,2024-12-18T00:00:00,2.4889
FUND32,2024-12-19T00:00:00,2.5788
FUND32,2024-12-20T00:00:00,2.8059
FUND32,2024-12-23T00:00:00,2.8125
FUND32,2024-12-24T00:00:00,3.0606
FUND32,2024-12-25T00:00:00,3.2048
FUND32,2024-12-26T00:00:00,3.0016
FUND32,2024-12-27T00:00:00,3.0731
FUND32,2024-12-30T00:00:00,2.9088
FUND32,2024-12-31T00:00:00,2.8325
FUND32,2025-01-01T00:00:00,3.1574
FUND32,2025-01-02T00:00:00,2.8776
FUND32,2025-01-03T00:00:00,3.0695
FUND32,2025-01-06T00:00:00,2.995
FUND32,2025-01-07T00:00:00,2.7963
FUND32,2025-01-08T00:00:00,2.6245
FUND32,2025-01-09T00:00:00,2.1281
FUND32,2025-01-10T00:00:00,2.0612
FUND32,2025-01-13T00:00:00,1.8664
FUND32,2025-01-14T00:00:00,1.8124
FUND32,2025-01-15T00:00:00,2.0484
FUND32,2025-01-16T00:00:00,1.9821
FUND32,2025-01-17T00:00:00,2.2653
FUND32,2025-01-20T00:00:00,1.813
FUND32,2025-01-21T00:00:00,1.5355
FUND32,2025-01-22T00:00:00,1.2428
FUND32,2025-01-23T00:00:00,1.5451
FUND32,2025-01-24T00:00:00,1.4093
FUND32,2025-01-27T00:00:00,1.6335
FUND32,2025-01-28T00:00:00,1.7037
FUND32,2025-01-29T00:00:00,1.8319
FUND32,2025-01-30T00:00:00,1.654
FUND32,2025-01-31T00:00:00,1.2395
FUND32,2025-02-03T00:00:00,1.3338
FUND32,2025-02-04T00:00:00,1.4218
FUND32,2025-02-05T00:00:00,1.3872
FUND32,2025-02-06T00:00:00,1.6519
FUND32,2025-02-07T00:00:00,1.5779
FUND32,2025-02-10T00:00:00,1.2739
FUND32,2025-02-11T00:00:00,1.1257
FUND32,2025-02-12T00:00:00,1.4305
FUND32,2025-02-13T00:00:00,1.0057
FUND32,2025-02-14T00:00:00,1.0015
FUND32,2025-02-17T00:00:00,1.1098
FUND32,2025-02-18T00:00:00,1.0959
FUND32,2025-02-19T00:00:00,0.5293
FUND32,2025-02-20T00:00:00,0.3071
FUND32,2025-02-21T00:00:00,0.0193
FUND32,2025-02-24T00:00:00,0.0774
FUND32,2025-02-25T00:00:00,0.193
FUND32,2025-02-26T00:00:00,-0.1755
FUND32,2025-02-27T00:00:00,-0.0615
FUND32,2025-02-28T00:00:00,-0.2586
FUND32,2025-03-03T00:00:00,-0.5233
FUND32,2025-03-04T00:00:00,-0.2658
FUND32,2025-03-05T00:00:00,-0.3036
FUND32,2025-03-06T00:00:00,-0.3326
FUND32,2025-03-07T00:00:00,-0.7928
FUND32,2025-03-10T00:00:00,-0.9425
FUND32,2025-03-11T00:00:00,-0.7823
FUND32,2025-03-12T00:00:00,-0.8522
FUND32,2025-03-13T00:00:00,-0.7185
FUND32,2025-03-14T00:00:00,-0.7552
FUND32,2025-03-17T00:00:00,-0.348
FUND32,2025-03-18T00:00:00,-0.4646
FUND32,2025-03-19T00:00:00,0.1024
FUND32,2025-03-20T00:00:00,0.3099
FUND32,2025-03-21T00:00:00,0.2835
FUND32,2025-03-24T00:00:00,0.0554
FUND32,2025-03-25T00:00:00,0.0406
FUND32,2025-03-26T00:00:00,0.5456
FUND32,2025-03-27T00:00:00,1.0675
FUND32,2025-03-28T00:00:00,1.1616
FUND32,2025-03-31T00:00:00,1.0535
FUND32,2025-04-01T00:00:00,1.0145
FUND32,2025-04-02T00:00:00,1.3036
FUND32,2025-04-03T00:00:00,1.5329
FUND32,2025-04-04T00:00:00,1.3669
FUND32,2025-04-07T00:00:00,1.2804
FUND32,2025-04-08T00:00:00,1.1002
FUND32,2025-04-09T00:00:00,0.9615
FUND32,2025-04-10T00:00:00,1.0105
FUND32,2025-04-11T00:00:00,0.8115
FUND32,2025-04-14T00:00:00,1.0351
FUND32,2025-04-15T00:00:00,1.2598
FUND32,2025-04-16T00:00:00,1.2212
FUND32,2025-04-17T00:00:00,1.0556
FUND32,2025-04-18T00:00:00,0.9651
FUND32,2025-04-21T00:00:00,1.0347
FUND32,2025-04-22T00:00:00,0.9253
FUND32,2025-04-23T00:00:00,1.6599
FUND32,2025-04-24T00:00:00,1.7638
FUND32,2025-04-25T00:00:00,1.7408
FUND32,2025-04-28T00:00:00,2.2751
FUND32,2025-04-29T00:00:00,2.2406
FUND32,2025-04-30T00:00:00,2.5344
FUND32,2025-05-01T00:00:00,2.4283
FUND32,2025-05-02T00:00:00,2.123
FUND32,2025-05-05T00:00:00,2.3864
FUND32,2025-05-06T00:00:00,2.6968
FUND32,2025-05-07T00:00:00,2.9854
FUND32,2025-05-08T00:00:00,2.8024
FUND32,2025-05-09T00:00:00,2.668
FUND32,2025-05-12T00:00:00,2.6373
FUND32,2025-05-13T00:00:00,2.7115
FUND32,2025-05-14T00:00:00,2.7682
FUND32,2025-05-15T00:00:00,2.5234
FUND32,2025-05-16T00:00:00,2.6908
FUND32,2025-05-19T00:00:00,2.8189
FUND32,2025-05-20T00:00:00,2.8854
FUND32,2025-05-21T00:00:00,2.6709
FUND32,2025-05-22T00:00:00,2.7984
FUND32,2025-05-23T00:00:00,2.6788
FUND32,2025-05-26T00:00:00,2.7446
FUND32,2025-05-27T00:00:00,2.7533
FUND32,2025-05-28T00:00:00,2.7944
FUND32,2025-05-29T00:00:00,2.4755
FUND32,2025-05-30T00:00:00,2.3095
FUND32,2025-06-02T00:00:00,2.1026
FUND32,2025-06-03T00:00:00,2.2807
FUND32,2025-06-04T00:00:00,1.763
FUND32,2025-06-05T00:00:00,1.8077
FUND32,2025-06-06T00:00:00,2.0438
FUND32,2025-06-09T00:00:00,2.2544
FUND32,2025-06-10T00:00:00,2.193
FUND32,2025-06-11T00:00:00,2.1066
FUND32,2025-06-12T00:00:00,1.8603
FUND32,2025-06-13T00:00:00,2.0295
FUND32,2025-06-16T00:00:00,2.0414
FUND32,2025-06-17T00:00:00,1.8235
FUND32,2025-06-18T00:00:00,1.4318
FUND32,2025-06-19T00:00:00,1.7864
FUND32,2025-06-20T00:00:00,1.631
FUND32,2025-06-23T00:00:00,1.4686
FUND32,2025-06-24T00:00:00,1.4457
FUND32,2025-06-25T00:00:00,2.0062
FUND32,2025-06-26T00:00:00,2.2806
FUND32,2025-06-27T00:00:00,2.361
FUND32,2025-06-30T00:00:00,2.2214
FUND32,2025-07-01T00:00:00,2.2688
FUND32,2025-07-02T00:00:00,2.6149
FUND32,2025-07-03T00:00:00,2.0403
FUND32,2025-07-04T00:00:00,2.283
FUND32,2025-07-07T00:00:00,2.4164
FUND32,2025-07-08T00:00:00,1.893
FUND32,2025-07-09T00:00:00,1.8314
FUND32,2025-07-10T00:00:00,1.9931
FUND32,2025-07-11T00:00:00,1.9555
FUND32,2025-07-14T00:00:00,2.1991
FUND32,2025-07-15T00:00:00,2.0897
FUND32,2025-07-16T00:00:00,2.2572
FUND32,2025-07-17T00:00:00,2.2505
FUND32,2025-07-18T00:00:00,2.0064
FUND32,2025-07-21T00:00:00,2.1078
FUND32,2025-07-22T00:00:00,1.9824
FUND32,2025-07-23T00:00:00,1.8512
FUND32,2025-07-24T00:00:00,1.8574
FUND32,2025-07-25T00:00:00,1.9298
FUND32,2025-07-28T00:00:00,1.9494
FUND32,2025-07-29T00:00:00,1.6599
FUND32,2025-07-30T00:00:00,1.4273
FUND32,2025-07-31T00:00:00,1.5
FUND32,2025-08-01T00:00:00,1.3861
FUND32,2025-08-04T00:00:00,1.0134
FUND32,2025-08-05T00:00:00,1.0263
FUND32,2025-08-06T00:00:00,0.9444
FUND32,2025-08-07T00:00:00,0.7113
FUND32,2025-08-08T00:00:00,0.7562
FUND32,2025-08-11T00:00:00,0.907
FUND32,2025-08-12T00:00:00,0.9502
FUND32,2025-08-13T00:00:00,1.0175
FUND32,2025-08-14T00:00:00,0.6347
FUND32,2025-08-15T00:00:00,1.0246
FUND32,2025-08-18T00:00:00,0.9555
FUND32,2025-08-19T00:00:00,0.9957
FUND32,2025-08-20T00:00:00,1.0677
FUND32,2025-08-21T00:00:00,1.4857
FUND32,2025-08-22T00:00:00,1.7112
FUND32,2025-08-25T00:00:00,1.6019
FUND32,2025-08-26T00:00:00,1.7329
FUND32,2025-08-27T00:00:00,1.4264
FUND32,2025-08-28T00:00:00,1.2853
FUND32,2025-08-29T00:00:00,1.3415
FUND32,2025-09-01T00:00:00,1.2548
FUND32,2025-09-02T00:00:00,1.5276
FUND32,2025-09-03T00:00:00,1.798
FUND32,2025-09-04T00:00:00,1.698
FUND32,2025-09-05T00:00:00,1.8836
FUND32,2025-09-08T00:00:00,1.5679
FUND32,2025-09-09T00:00:00,1.2882
FUND32,2025-09-10T00:00:00,0.7175
FUND32,2025-09-11T00:00:00,0.7824
FUND32,2025-09-12T00:00:00,0.5719
FUND32,2025-09-15T00:00:00,0.132
FUND32,2025-09-16T00:00:00,-0.0728
FUND32,2025-09-17T00:00:00,-0.4369
FUND32,2025-09-18T00:00:00,-0.1625
FUND32,2025-09-19T00:00:00,-0.672
FUND32,2025-09-22T00:00:00,-0.6606
FUND32,2025-09-23T00:00:00,-0.2265
FUND32,2025-09-24T00:00:00,-0.0325
FUND32,2025-09-25T00:00:00,0.2716
FUND32,2025-09-26T00:00:00,0.323
FUND32,2025-09-29T00:00:00,0.3295
FUND32,2025-09-30T00:00:00,0.7154
FUND32,2025-10-01T00:00:00,0.7122
FUND32,2025-10-02T00:00:00,0.8028
FUND32,2025-10-03T00:00:00,1.0562
FUND32,2025-10-06T00:00:00,1.4686
FUND32,2025-10-07T00:00:00,1.3622
FUND32,2025-10-08T00:00:00,1.6129
FUND32,2025-10-09T00:00:00,1.4076
FUND32,2025-10-10T00:00:00,1.0932
FUND32,2025-10-13T00:00:00,1.0814
FUND32,2025-10-14T00:00:00,0.9564
FUND32,2025-10-15T00:00:00,0.7698
FUND32,2025-10-16T00:00:00,0.8983
FUND32,2025-10-17T00:00:00,1.0199
FUND32,2025-10-20T00:00:00,1.0711
FUND32,2025-10-21T00:00:00,0.829
FUND32,2025-10-22T00:00:00,1.522
FUND32,2025-10-23T00:00:00,1.5962
FUND32,2025-10-24T00:00:00,1.3883
FUND32,2025-10-27T00:00:00,1.6682
FUND32,2025-10-28T00:00:00,1.5894
FUND32,2025-10-29T00:00:00,1.6327
FUND32,2025-10-30T00:00:00,1.748
FUND32,2025-10-31T00:00:00,1.3181
FUND32,2025-11-03T00:00:00,1.0974
FUND32,2025-11-04T00:00:00,0.7312
FUND32,2025-11-05T00:00:00,0.6429
FUND32,2025-11-06T00:00:00,0.9606
FUND32,2025-11-07T00:00:00,0.6559
FUND32,2025-11-10T00:00:00,0.8652
FUND32,2025-11-11T00:00:00,1.2489
FUND32,2025-11-12T00:00:00,1.287
FUND32,2025-11-13T00:00:00,1.1075
FUND32,2025-11-14T00:00:00,0.9775
FUND32,2025-11-17T00:00:00,0.7718
FUND32,2025-11-18T00:00:00,0.3398
FUND32,2025-11-19T00:00:00,0.0299
FUND32,2025-11-20T00:00:00,0.0862
FUND32,2025-11-21T00:00:00,0.1291
FUND32,2025-11-24T00:00:00,0.3436
FUND33,2023-05-08T00:00:00,0.3413
FUND33,2023-05-09T00:00:00,0.5236
FUND33,2023-05-10T00:00:00,0.676
FUND33,2023-05-11T00:00:00,0.7422
FUND33,2023-05-12T00:00:00,1.0777
FUND33,2023-05-15T00:00:00,0.9488
FUND33,2023-05-16T00:00:00,0.7033
FUND33,2023-05-17T00:00:00,0.1905
FUND33,2023-05-18T00:00:00,0.3218
FUND33,2023-05-19T00:00:00,0.285
FUND33,2023-05-22T00:00:00,0.0596
FUND33,2023-05-23T00:00:00,-0.069
FUND33,2023-05-24T00:00:00,0.2246
FUND33,2023-05-25T00:00:00,0.5086
FUND33,2023-05-26T00:00:00,0.3396
FUND33,2023-05-29T00:00:00,0.1879
FUND33,2023-05-30T00:00:00,-0.2318
FUND33,2023-05-31T00:00:00,0.1138
FUND33,2023-06-01T00:00:00,-0.2661
FUND33,2023-06-02T00:00:00,-0.5974
FUND33,2023-06-05T00:00:00,-0.8329
FUND33,2023-06-06T00:00:00,-0.8244
FUND33,2023-06-07T00:00:00,-0.7655
FUND33,2023-06-08T00:00:00,-1.0009
FUND33,2023-06-09T00:00:00,-0.9015
FUND33,2023-06-12T00:00:00,-0.7116
FUND33,2023-06-13T00:00:00,-0.4778
FUND33,2023-06-14T00:00:00,-0.7907
FUND33,2023-06-15T00:00:00,-1.1034
FUND33,2023-06-16T00:00:00,-1.3785
FUND33,2023-06-19T00:00:00,-1.7222
FUND33,2023-06-20T00:00:00,-1.9427
FUND33,2023-06-21T00:00:00,-2.4681
FUND33,2023-06-22T00:00:00,-2.4986
FUND33,2023-06-23T00:00:00,-2.3372
FUND33,2023-06-26T00:00:00,-2.4991
FUND33,2023-06-27T00:00:00,-2.5962
FUND33,2023-06-28T00:00:00,-2.738
FUND33,2023-06-29T00:00:00,-2.4732
FUND33,2023-06-30T00:00:00,-2.4843
FUND33,2023-07-03T00:00:00,-2.1245
FUND33,2023-07-04T00:00:00,-2.3774
FUND33,2023-07-05T00:00:00,-2.2137
FUND33,2023-07-06T00:00:00,-2.3992
FUND33,2023-07-07T00:00:00,-2.3863
FUND33,2023-07-10T00:00:00,-2.5425
FUND33,2023-07-11T00:00:00,-2.3435
FUND33,2023-07-12T00:00:00,-2.4586
FUND33,2023-07-13T00:00:00,-1.8562
FUND33,2023-07-14T00:00:00,-1.9229
FUND33,2023-07-17T00:00:00,-2.0246
FUND33,2023-07-18T00:00:00,-1.7815
FUND33,2023-07-19T00:00:00,-1.924
FUND33,2023-07-20T00:00:00,-2.2519
FUND33,2023-07-21T00:00:00,-1.5519
FUND33,2023-07-24T00:00:00,-1.3163
FUND33,2023-07-25T00:00:00,-1.4208
FUND33,2023-07-26T00:00:00,-1.2152
FUND33,2023-07-27T00:00:00,-1.2198
FUND33,2023-07-28T00:00:00,-1.1574
FUND33,2023-07-31T00:00:00,-1.0823
FUND33,2023-08-01T00:00:00,-0.9617
FUND33,2023-08-02T00:00:00,-0.6909
FUND33,2023-08-03T00:00:00,-0.9337
FUND33,2023-08-04T00:00:00,-0.9122
FUND33,2023-08-07T00:00:00,-0.5274
FUND33,2023-08-08T00:00:00,-0.905
FUND33,2023-08-09T00:00:00,-0.9662
FUND33,2023-08-10T00:00:00,-0.8077
FUND33,2023-08-11T00:00:00,-0.892
FUND33,2023-08-14T00:00:00,-1.0182
FUND33,2023-08-15T00:00:00,-0.9691
FUND33,2023-08-16T00:00:00,-1.0118
FUND33,2023-08-17T00:00:00,-1.168
FUND33,2023-08-18T00:00:00,-0.6014
FUND33,2023-08-21T00:00:00,-0.4311
FUND33,2023-08-22T00:00:00,-0.2243
FUND33,2023-08-23T00:00:00,0.2684
FUND33,2023-08-24T00:00:00,0.1535
FUND33,2023-08-25T00:00:00,-0.4535
FUND33,2023-08-28T00:00:00,-0.4305
FUND33,2023-08-29T00:00:00,-0.2322
FUND33,2023-08-30T00:00:00,-0.8463
FUND33,2023-08-31T00:00:00,-1.3806
FUND33,2023-09-01T00:00:00,-1.466
FUND33,2023-09-04T00:00:00,-1.2798
FUND33,2023-09-05T00:00:00,-1.2739
FUND33,2023-09-06T00:00:00,-0.8827
FUND33,2023-09-07T00:00:00,-0.9433
FUND33,2023-09-08T00:00:00,-0.7791
FUND33,2023-09-11T00:00:00,-1.0581
FUND33,2023-09-12T00:00:00,-1.1137
FUND33,2023-09-13T00:00:00,-1.1718
FUND33,2023-09-14T00:00:00,-1.3438
FUND33,2023-09-15T00:00:00,-1.6369
FUND33,2023-09-18T00:00:00,-1.3766
FUND33,2023-09-19T00:00:00,-1.4329
FUND33,2023-09-20T00:00:00,-1.3433
FUND33,2023-09-21T00:00:00,-1.0072
FUND33,2023-09-22T00:00:00,-0.7247
FUND33,2023-09-25T00:00:00,-0.4114
