amfi_code,date,nav
FUND33,2023-01-26,40.1189
FUND33,2023-01-27,40.2087
FUND33,2023-01-30,40.5036
FUND33,2023-01-31,40.5624
FUND33,2023-02-01,40.6121
FUND33,2023-02-02,40.7585
FUND33,2023-02-03,40.2001
FUND33,2023-02-06,40.0514
FUND33,2023-02-07,39.8213
FUND33,2023-02-08,39.8682
FUND33,2023-02-09,40.0604
FUND33,2023-02-10,40.0653
FUND33,2023-02-13,40.3697
FUND33,2023-02-14,40.7367
FUND33,2023-02-15,41.2126
FUND33,2023-02-16,40.9973
FUND33,2023-02-17,40.9387
FUND33,2023-02-20,41.2425
FUND33,2023-02-21,41.4908
FUND33,2023-02-22,41.6134
FUND33,2023-02-23,41.3913
FUND33,2023-02-24,41.5965
FUND33,2023-02-27,41.4
FUND33,2023-02-28,41.4212
FUND33,2023-03-01,41.4859
FUND33,2023-03-02,41.7544
FUND33,2023-03-03,41.7169
FUND33,2023-03-06,41.6219
FUND33,2023-03-07,41.1151
FUND33,2023-03-08,41.2707
FUND33,2023-03-09,41.2076
FUND33,2023-03-10,41.0469
FUND33,2023-03-13,40.9189
FUND33,2023-03-14,40.6721
FUND33,2023-03-15,40.624
FUND33,2023-03-16,40.846
FUND33,2023-03-17,40.1111
FUND33,2023-03-20,39.5835
FUND33,2023-03-21,39.5802
FUND33,2023-03-22,39.3925
FUND33,2023-03-23,39.6084
FUND33,2023-03-24,39.5143
FUND33,2023-03-27,39.7479
FUND33,2023-03-28,39.7992
FUND33,2023-03-29,39.6694
FUND33,2023-03-30,40.0221
FUND33,2023-03-31,39.6678
FUND33,2023-04-03,39.5223
FUND33,2023-04-04,40.0872
FUND33,2023-04-05,39.7063
FUND33,2023-04-06,39.7979
FUND33,2023-04-07,40.1787
FUND33,2023-04-10,40.2318
FUND33,2023-04-11,40.0309
FUND33,2023-04-12,40.4112
FUND33,2023-04-13,40.4911
FUND33,2023-04-14,40.0948
FUND33,2023-04-17,40.1426
FUND33,2023-04-18,39.9632
FUND33,2023-04-19,39.7426
FUND33,2023-04-20,39.8378
FUND33,2023-04-21,40.4171
FUND33,2023-04-24,40.4689
FUND33,2023-04-25,40.0879
FUND33,2023-04-26,40.4104
FUND33,2023-04-27,41.0988
FUND33,2023-04-28,41.2008
FUND33,2023-05-01,40.7406
FUND33,2023-05-02,40.8955
FUND33,2023-05-03,40.8608
FUND33,2023-05-04,40.6576
FUND33,2023-05-05,40.3972
FUND33,2023-05-08,40.6627
FUND33,2023-05-09,40.7723
FUND33,2023-05-10,40.8044
FUND33,2023-05-11,40.9274
FUND33,2023-05-12,41.0226
FUND33,2023-05-15,40.9824
FUND33,2023-05-16,40.9749
FUND33,2023-05-17,40.5235
FUND33,2023-05-18,40.4267
FUND33,2023-05-19,40.3806
FUND33,2023-05-22,40.2431
FUND33,2023-05-23,40.3033
FUND33,2023-05-24,40.5065
FUND33,2023-05-25,40.8081
FUND33,2023-05-26,40.76
FUND33,2023-05-29,40.7661
FUND33,2023-05-30,40.4572
FUND33,2023-05-31,40.3959
FUND33,2023-06-01,39.6257
FUND33,2023-06-02,39.1946
FUND33,2023-06-05,39.1288
FUND33,2023-06-06,39.1983
FUND33,2023-06-07,39.3346
FUND33,2023-06-08,39.1132
FUND33,2023-06-09,38.7448
FUND33,2023-06-12,38.885
FUND33,2023-06-13,39.0142
FUND33,2023-06-14,38.5724
FUND33,2023-06-15,38.2823
FUND33,2023-06-16,37.8457
FUND33,2023-06-19,37.6291
FUND33,2023-06-20,37.6745
FUND33,2023-06-21,37.3905
FUND33,2023-06-22,37.1457
FUND33,2023-06-23,37.312
FUND33,2023-06-26,37.382
FUND33,2023-06-27,37.4838
FUND33,2023-06-28,37.3984
FUND33,2023-06-29,37.5711
FUND33,2023-06-30,37.7432
FUND33,2023-07-03,38.0576
FUND33,2023-07-04,37.6706
FUND33,2023-07-05,37.946
FUND33,2023-07-06,37.9381
FUND33,2023-07-07,37.923
FUND33,2023-07-10,37.5772
FUND33,2023-07-11,37.4625
FUND33,2023-07-12,37.4468
FUND33,2023-07-13,38.1416
FUND33,2023-07-14,37.8814
FUND33,2023-07-17,37.5934
FUND33,2023-07-18,37.74
FUND33,2023-07-19,37.4629
FUND33,2023-07-20,37.1621
FUND33,2023-07-21,37.5934
FUND33,2023-07-24,37.4899
FUND33,2023-07-25,37.3284
FUND33,2023-07-26,37.4561
FUND33,2023-07-27,37.655
FUND33,2023-07-28,37.6593
FUND33,2023-07-31,37.9861
FUND33,2023-08-01,38.2115
FUND33,2023-08-02,38.4947
FUND33,2023-08-03,38.4747
FUND33,2023-08-04,38.1693
FUND33,2023-08-07,38.6026
FUND33,2023-08-08,38.5997
FUND33,2023-08-09,38.1305
FUND33,2023-08-10,38.4485
FUND33,2023-08-11,38.695
FUND33,2023-08-14,38.5507
FUND33,2023-08-15,38.4359
FUND33,2023-08-16,38.741
FUND33,2023-08-17,38.5765
FUND33,2023-08-18,39.0565
FUND33,2023-08-21,39.364
FUND33,2023-08-22,39.5156
FUND33,2023-08-23,40.0892
FUND33,2023-08-24,39.9962
FUND33,2023-08-25,39.5908
FUND33,2023-08-28,39.6782
FUND33,2023-08-29,39.6272
FUND33,2023-08-30,38.9344
FUND33,2023-08-31,38.8131
FUND33,2023-09-01,38.7799
FUND33,2023-09-04,38.6579
FUND33,2023-09-05,38.8134
FUND33,2023-09-06,39.3462
FUND33,2023-09-07,39.0496
FUND33,2023-09-08,39.0632
FUND33,2023-09-11,38.8876
FUND33,2023-09-12,38.9077
FUND33,2023-09-13,38.8479
FUND33,2023-09-14,38.698
FUND33,2023-09-15,38.3119
FUND33,2023-09-18,38.6552
FUND33,2023-09-19,38.5586
FUND33,2023-09-20,38.2904
FUND33,2023-09-21,38.6991
FUND33,2023-09-22,39.0902
FUND33,2023-09-25,39.4596
FUND33,2023-09-26,39.6613
FUND33,2023-09-27,39.4439
FUND33,2023-09-28,39.4177
FUND33,2023-09-29,39.9867
FUND33,2023-10-02,40.132
FUND33,2023-10-03,39.9943
FUND33,2023-10-04,40.3838
FUND33,2023-10-05,40.7187
FUND33,2023-10-06,40.8518
FUND33,2023-10-09,41.0137
FUND33,2023-10-10,41.2735
FUND33,2023-10-11,41.1815
FUND33,2023-10-12,41.5501
FUND33,2023-10-13,41.4535
FUND33,2023-10-16,41.6587
FUND33,2023-10-17,41.4438
FUND33,2023-10-18,40.8277
FUND33,2023-10-19,40.9363
FUND33,2023-10-20,40.7478
FUND33,2023-10-23,40.4309
FUND33,2023-10-24,40.2133
FUND33,2023-10-25,40.2347
FUND33,2023-10-26,40.0938
FUND33,2023-10-27,39.8667
FUND33,2023-10-30,39.9071
FUND33,2023-10-31,39.8758
FUND33,2023-11-01,39.4862
FUND33,2023-11-02,39.8664
FUND33,2023-11-03,40.4186
FUND33,2023-11-06,40.5401
FUND33,2023-11-07,39.9242
FUND33,2023-11-08,40.3639
FUND33,2023-11-09,40.7154
FUND33,2023-11-10,41.1014
FUND33,2023-11-13,41.2912
FUND33,2023-11-14,41.2873
FUND33,2023-11-15,41.0293
FUND33,2023-11-16,41.126
FUND33,2023-11-17,41.0617
FUND33,2023-11-20,41.0157
FUND33,2023-11-21,40.1664
FUND33,2023-11-22,40.3973
FUND33,2023-11-23,40.3374
FUND33,2023-11-24,40.0361
FUND33,2023-11-27,40.0619
FUND33,2023-11-28,40.3748
FUND33,2023-11-29,41.0249
FUND33,2023-11-30,41.435
FUND33,2023-12-01,40.5819
FUND33,2023-12-04,40.5121
FUND33,2023-12-05,40.2281
FUND33,2023-12-06,40.6922
FUND33,2023-12-07,40.8145
FUND33,2023-12-08,40.5142
FUND33,2023-12-11,40.7685
FUND33,2023-12-12,40.7655
FUND33,2023-12-13,41.0135
FUND33,2023-12-14,41.2493
FUND33,2023-12-15,40.8227
FUND33,2023-12-18,40.585
FUND33,2023-12-19,40.5086
FUND33,2023-12-20,40.7717
FUND33,2023-12-21,40.9532
FUND33,2023-12-22,41.0342
FUND33,2023-12-25,40.6367
FUND33,2023-12-26,41.1708
FUND33,2023-12-27,41.2131
FUND33,2023-12-28,40.9211
FUND33,2023-12-29,40.9918
FUND33,2024-01-01,40.8585
FUND33,2024-01-02,40.6368
FUND33,2024-01-03,40.7401
FUND33,2024-01-04,40.7291
FUND33,2024-01-05,40.3419
FUND33,2024-01-08,40.1133
FUND33,2024-01-09,39.9136
FUND33,2024-01-10,40.5051
FUND33,2024-01-11,40.2214
FUND33,2024-01-12,40.0741
FUND33,2024-01-15,39.6318
FUND33,2024-01-16,39.1673
FUND33,2024-01-17,40.0122
FUND33,2024-01-18,40.1992
FUND33,2024-01-19,39.7516
FUND33,2024-01-22,39.3815
FUND33,2024-01-23,39.2986
FUND33,2024-01-24,38.9997
FUND33,2024-01-25,38.6092
FUND33,2024-01-26,38.1631
FUND33,2024-01-29,37.8495
FUND33,2024-01-30,38.4624
FUND33,2024-01-31,38.7421
FUND33,2024-02-01,38.6193
FUND33,2024-02-02,38.5251
FUND33,2024-02-05,38.5322
FUND33,2024-02-06,38.7456
FUND33,2024-02-07,39.4731
FUND33,2024-02-08,38.8102
FUND33,2024-02-09,38.9476
FUND33,2024-02-12,38.6432
FUND33,2024-02-13,38.752
FUND33,2024-02-14,38.9815
FUND33,2024-02-15,39.245
FUND33,2024-02-16,39.294
FUND33,2024-02-19,39.5488
FUND33,2024-02-20,40.2236
FUND33,2024-02-21,40.2842
FUND33,2024-02-22,40.1481
FUND33,2024-02-23,40.5696
FUND33,2024-02-26,40.2837
FUND33,2024-02-27,39.9071
FUND33,2024-02-28,40.0448
FUND33,2024-02-29,40.013
FUND33,2024-03-01,39.5695
FUND33,2024-03-04,39.1756
FUND33,2024-03-05,39.3011
FUND33,2024-03-06,39.1347
FUND33,2024-03-07,39.2572
FUND33,2024-03-08,38.9889
FUND33,2024-03-11,39.1603
FUND33,2024-03-12,39.0754
FUND33,2024-03-13,39.1124
FUND33,2024-03-14,39.377
FUND33,2024-03-15,39.4965
FUND33,2024-03-18,39.4336
FUND33,2024-03-19,39.037
FUND33,2024-03-20,38.934
FUND33,2024-03-21,38.8622
FUND33,2024-03-22,39.0882
FUND33,2024-03-25,38.8761
FUND33,2024-03-26,39.6321
FUND33,2024-03-27,39.8089
FUND33,2024-03-28,39.6524
FUND33,2024-03-29,39.4522
FUND33,2024-04-01,39.0825
FUND33,2024-04-02,39.2253
FUND33,2024-04-03,39.4362
FUND33,2024-04-04,39.6263
FUND33,2024-04-05,39.177
FUND33,2024-04-08,39.5859
FUND33,2024-04-09,39.6173
FUND33,2024-04-10,39.375
FUND33,2024-04-11,39.4898
FUND33,2024-04-12,39.6042
FUND33,2024-04-15,39.5377
FUND33,2024-04-16,39.3764
FUND33,2024-04-17,39.0813
FUND33,2024-04-18,38.6459
FUND33,2024-04-19,37.9849
FUND33,2024-04-22,37.801
FUND33,2024-04-23,37.9264
FUND33,2024-04-24,37.6571
FUND33,2024-04-25,37.43
FUND33,2024-04-26,37.7028
FUND33,2024-04-29,37.9136
FUND33,2024-04-30,38.0508
FUND33,2024-05-01,38.394
FUND33,2024-05-02,38.2422
FUND33,2024-05-03,37.6681
FUND33,2024-05-06,37.4386
FUND33,2024-05-07,37.5007
FUND33,2024-05-08,37.5861
FUND33,2024-05-09,37.4668
FUND33,2024-05-10,37.929
FUND33,2024-05-13,37.2114
FUND33,2024-05-14,37.0679
FUND33,2024-05-15,36.7257
FUND33,2024-05-16,36.2268
FUND33,2024-05-17,36.2115
FUND33,2024-05-20,36.1425
FUND33,2024-05-21,36.2251
FUND33,2024-05-22,36.6208
FUND33,2024-05-23,36.3576
FUND33,2024-05-24,36.548
FUND33,2024-05-27,36.5909
FUND33,2024-05-28,36.3219
FUND33,2024-05-29,36.585
FUND33,2024-05-30,36.7472
FUND33,2024-05-31,37.0865
FUND33,2024-06-03,37.1727
FUND33,2024-06-04,37.1802
FUND33,2024-06-05,37.3914
FUND33,2024-06-06,37.348
FUND33,2024-06-07,37.1584
FUND33,2024-06-10,37.3539
FUND33,2024-06-11,36.7985
FUND33,2024-06-12,36.4889
FUND33,2024-06-13,36.3519
FUND33,2024-06-14,36.4413
FUND33,2024-06-17,36.5772
FUND33,2024-06-18,36.8084
FUND33,2024-06-19,36.8515
FUND33,2024-06-20,37.1325
FUND33,2024-06-21,37.0335
FUND33,2024-06-24,36.9946
FUND33,2024-06-25,37.4777
FUND33,2024-06-26,37.6979
FUND33,2024-06-27,37.7475
FUND33,2024-06-28,37.5797
FUND33,2024-07-01,37.3554
FUND33,2024-07-02,36.8926
FUND33,2024-07-03,37.0334
FUND33,2024-07-04,36.5795
FUND33,2024-07-05,36.5158
FUND33,2024-07-08,36.7356
FUND33,2024-07-09,36.6417
FUND33,2024-07-10,36.5399
FUND33,2024-07-11,36.8387
FUND33,2024-07-12,36.8548
FUND33,2024-07-15,37.0664
FUND33,2024-07-16,37.4895
FUND33,2024-07-17,37.4787
FUND33,2024-07-18,37.6719
FUND33,2024-07-19,37.8294
FUND33,2024-07-22,37.4445
FUND33,2024-07-23,37.2606
FUND33,2024-07-24,37.2243
FUND33,2024-07-25,37.2506
FUND33,2024-07-26,37.4526
FUND33,2024-07-29,37.0093
FUND33,2024-07-30,37.4953
FUND33,2024-07-31,37.4862
FUND33,2024-08-01,37.2251
FUND33,2024-08-02,37.4116
FUND33,2024-08-05,37.3008
FUND33,2024-08-06,37.6023
FUND33,2024-08-07,37.6843
FUND33,2024-08-08,37.881
FUND33,2024-08-09,37.4109
FUND33,2024-08-12,37.5182
FUND33,2024-08-13,37.7199
FUND33,2024-08-14,37.476
FUND33,2024-08-15,37.3837
FUND33,2024-08-16,37.2871
FUND33,2024-08-19,37.1972
FUND33,2024-08-20,37.182
FUND33,2024-08-21,37.2441
FUND33,2024-08-22,37.2262
FUND33,2024-08-23,37.49
FUND33,2024-08-26,37.685
FUND33,2024-08-27,37.377
FUND33,2024-08-28,36.9559
FUND33,2024-08-29,37.5785
FUND33,2024-08-30,37.8296
FUND33,2024-09-02,37.5221
FUND33,2024-09-03,38.0019
FUND33,2024-09-04,37.8128
FUND33,2024-09-05,38.211
FUND33,2024-09-06,38.1958
FUND33,2024-09-09,38.6745
FUND33,2024-09-10,38.2391
FUND33,2024-09-11,38.5687
FUND33,2024-09-12,38.1012
FUND33,2024-09-13,38.1161
FUND33,2024-09-16,38.4289
FUND33,2024-09-17,38.9227
FUND33,2024-09-18,38.6011
FUND33,2024-09-19,38.3876
FUND33,2024-09-20,38.5203
FUND33,2024-09-23,38.4759
FUND33,2024-09-24,38.6044
FUND33,2024-09-25,38.8069
FUND33,2024-09-26,38.5944
FUND33,2024-09-27,38.9134
FUND33,2024-09-30,39.0155
FUND33,2024-10-01,39.1432
FUND33,2024-10-02,38.8197
FUND33,2024-10-03,39.3233
FUND33,2024-10-04,39.3504
FUND33,2024-10-07,39.4431
FUND33,2024-10-08,39.1997
FUND33,2024-10-09,39.441
FUND33,2024-10-10,39.7193
FUND33,2024-10-11,39.0669
FUND33,2024-10-14,39.2684
FUND33,2024-10-15,39.7603
FUND33,2024-10-16,39.7304
FUND33,2024-10-17,39.5124
FUND33,2024-10-18,39.3339
FUND33,2024-10-21,38.8063
FUND33,2024-10-22,39.3371
FUND33,2024-10-23,38.996
FUND33,2024-10-24,39.1747
FUND33,2024-10-25,39.0146
FUND33,2024-10-28,38.8825
FUND33,2024-10-29,39.3438
FUND33,2024-10-30,39.4036
FUND33,2024-10-31,38.8605
FUND33,2024-11-01,39.023
FUND33,2024-11-04,38.6662
FUND33,2024-11-05,38.222
FUND33,2024-11-06,38.4378
FUND33,2024-11-07,38.223
FUND33,2024-11-08,38.7591
FUND33,2024-11-11,38.9499
FUND33,2024-11-12,38.5028
FUND33,2024-11-13,38.0819
FUND33,2024-11-14,38.7333
FUND33,2024-11-15,39.1075
FUND33,2024-11-18,39.1982
FUND33,2024-11-19,39.5587
FUND33,2024-11-20,39.779
FUND33,2024-11-21,39.0929
FUND33,2024-11-22,39.3956
FUND33,2024-11-25,39.2763
FUND33,2024-11-26,39.1152
FUND33,2024-11-27,39.4138
FUND33,2024-11-28,39.2295
FUND33,2024-11-29,39.4843
FUND33,2024-12-02,39.3007
FUND33,2024-12-03,39.6928
FUND33,2024-12-04,40.1297
FUND33,2024-12-05,40.3666
FUND33,2024-12-06,40.3263
FUND33,2024-12-09,40.3679
FUND33,2024-12-10,40.6699
FUND33,2024-12-11,40.8833
FUND33,2024-12-12,40.7931
FUND33,2024-12-13,41.1844
FUND33,2024-12-16,41.1654
FUND33,2024-12-17,40.9876
FUND33,2024-12-18,40.9567
FUND33,2024-12-19,41.1739
FUND33,2024-12-20,41.5997
FUND33,2024-12-23,41.5218
FUND33,2024-12-24,41.3237
FUND33,2024-12-25,41.0837
FUND33,2024-12-26,41.038
FUND33,2024-12-27,41.0451
FUND33,2024-12-30,41.7508
FUND33,2024-12-31,41.6593
FUND33,2025-01-01,41.3666
FUND33,2025-01-02,41.9847
FUND33,2025-01-03,41.6653
FUND33,2025-01-06,41.2488
FUND33,2025-01-07,40.8571
FUND33,2025-01-08,41.1304
FUND33,2025-01-09,41.2004
FUND33,2025-01-10,40.9992
FUND33,2025-01-13,40.961
FUND33,2025-01-14,41.0523
FUND33,2025-01-15,41.2967
FUND33,2025-01-16,40.853
FUND33,2025-01-17,40.8493
FUND33,2025-01-20,41.0528
FUND33,2025-01-21,40.9563
FUND33,2025-01-22,40.9255
FUND33,2025-01-23,41.1246
FUND33,2025-01-24,40.8059
FUND33,2025-01-27,40.9541
FUND33,2025-01-28,41.206
FUND33,2025-01-29,40.9744
FUND33,2025-01-30,41.0744
FUND33,2025-01-31,41.2462
FUND33,2025-02-03,41.2935
FUND33,2025-02-04,41.8836
FUND33,2025-02-05,42.1108
FUND33,2025-02-06,42.3725
FUND33,2025-02-07,42.082
FUND33,2025-02-10,42.9016
FUND33,2025-02-11,42.055
FUND33,2025-02-12,41.8951
FUND33,2025-02-13,41.9932
FUND33,2025-02-14,41.5853
FUND33,2025-02-17,42.0092
FUND33,2025-02-18,41.4715
FUND33,2025-02-19,41.4365
FUND33,2025-02-20,41.0901
FUND33,2025-02-21,40.7272
FUND33,2025-02-24,40.7423
FUND33,2025-02-25,41.1945
FUND33,2025-02-26,40.743
FUND33,2025-02-27,40.5293
FUND33,2025-02-28,40.2193
FUND33,2025-03-03,40.4441
FUND33,2025-03-04,40.7396
FUND33,2025-03-05,40.8489
FUND33,2025-03-06,40.7367
FUND33,2025-03-07,41.0034
FUND33,2025-03-10,41.5987
FUND33,2025-03-11,41.6829
FUND33,2025-03-12,41.8221
FUND33,2025-03-13,41.8531
FUND33,2025-03-14,41.8966
FUND33,2025-03-17,41.5752
FUND33,2025-03-18,41.2177
FUND33,2025-03-19,41.0346
FUND33,2025-03-20,41.5277
FUND33,2025-03-21,41.8245
FUND33,2025-03-24,41.8279
FUND33,2025-03-25,41.8277
FUND33,2025-03-26,41.6498
FUND33,2025-03-27,42.3369
FUND33,2025-03-28,42.4643
FUND33,2025-03-31,42.34
FUND33,2025-04-01,42.6894
FUND33,2025-04-02,42.335
FUND33,2025-04-03,41.976
FUND33,2025-04-04,42.0855
FUND33,2025-04-07,42.1049
FUND33,2025-04-08,42.0195
FUND33,2025-04-09,42.0921
FUND33,2025-04-10,42.3796
FUND33,2025-04-11,42.8547
FUND33,2025-04-14,43.4833
FUND33,2025-04-15,43.4938
FUND33,2025-04-16,43.2818
FUND33,2025-04-17,43.2085
FUND33,2025-04-18,43.4698
FUND33,2025-04-21,43.3111
FUND33,2025-04-22,43.1444
FUND33,2025-04-23,42.7245
FUND33,2025-04-24,42.715
FUND33,2025-04-25,42.7201
FUND33,2025-04-28,42.2262
FUND33,2025-04-29,42.2827
FUND33,2025-04-30,42.6861
FUND33,2025-05-01,42.6167
FUND33,2025-05-02,42.4692
FUND33,2025-05-05,42.5421
FUND33,2025-05-06,42.8928
FUND33,2025-05-07,42.5856
FUND33,2025-05-08,42.7706
FUND33,2025-05-09,43.1615
FUND33,2025-05-12,42.5943
FUND33,2025-05-13,42.3958
FUND33,2025-05-14,42.4807
FUND33,2025-05-15,42.74
FUND33,2025-05-16,42.9979
FUND33,2025-05-19,42.9556
FUND33,2025-05-20,43.2659
FUND33,2025-05-21,42.9486
FUND33,2025-05-22,43.0437
FUND33,2025-05-23,42.752
FUND33,2025-05-26,42.1678
FUND33,2025-05-27,41.6064
FUND33,2025-05-28,42.101
FUND33,2025-05-29,41.8588
FUND33,2025-05-30,41.9651
FUND33,2025-06-02,42.3969
FUND33,2025-06-03,42.5225
FUND33,2025-06-04,43.1301
FUND33,2025-06-05,42.7594
FUND33,2025-06-06,42.312
FUND33,2025-06-09,41.9696
FUND33,2025-06-10,41.949
FUND33,2025-06-11,42.3276
FUND33,2025-06-12,42.3863
FUND33,2025-06-13,42.097
FUND33,2025-06-16,42.0743
FUND33,2025-06-17,42.3437
FUND33,2025-06-18,42.3748
FUND33,2025-06-19,42.6474
FUND33,2025-06-20,42.3742
FUND33,2025-06-23,42.3838
FUND33,2025-06-24,41.8734
FUND33,2025-06-25,41.5701
FUND33,2025-06-26,41.2589
FUND33,2025-06-27,41.3859
FUND33,2025-06-30,41.3859
FUND33,2025-07-01,41.977
FUND33,2025-07-02,42.5072
FUND33,2025-07-03,42.6124
FUND33,2025-07-04,42.6462
FUND33,2025-07-07,42.9757
FUND33,2025-07-08,42.6706
FUND33,2025-07-09,42.8591
FUND33,2025-07-10,43.5141
FUND33,2025-07-11,43.6315
FUND33,2025-07-14,44.2931
FUND33,2025-07-15,44.4013
FUND33,2025-07-16,44.1428
FUND33,2025-07-17,44.3037
FUND33,2025-07-18,44.19
FUND33,2025-07-21,44.539
FUND33,2025-07-22,44.598
FUND33,2025-07-23,44.7487
FUND33,2025-07-24,44.6091
FUND33,2025-07-25,44.9667
FUND33,2025-07-28,45.1342
FUND33,2025-07-29,45.7123
FUND33,2025-07-30,46.1507
FUND33,2025-07-31,46.3332
FUND33,2025-08-01,46.4682
FUND33,2025-08-04,45.9999
FUND33,2025-08-05,46.6569
FUND33,2025-08-06,46.868
FUND33,2025-08-07,46.8382
FUND33,2025-08-08,46.2314
FUND33,2025-08-11,46.0207
FUND33,2025-08-12,46.2675
FUND33,2025-08-13,46.0257
FUND33,2025-08-14,46.0307
FUND33,2025-08-15,45.9782
FUND33,2025-08-18,46.253
FUND33,2025-08-19,46.3044
FUND33,2025-08-20,47.3071
FUND33,2025-08-21,47.4833
FUND33,2025-08-22,47.0077
FUND33,2025-08-25,46.7899
FUND33,2025-08-26,46.9278
FUND33,2025-08-27,47.6865
FUND33,2025-08-28,47.4767
FUND33,2025-08-29,47.6159
FUND33,2025-09-01,47.4907
FUND33,2025-09-02,46.6408
FUND33,2025-09-03,47.1835
FUND33,2025-09-04,46.6677
FUND33,2025-09-05,46.1142
FUND33,2025-09-08,46.1023
FUND33,2025-09-09,46.0675
FUND33,2025-09-10,46.3404
FUND33,2025-09-11,46.2855
FUND33,2025-09-12,47.6331
FUND33,2025-09-15,47.9005
FUND33,2025-09-16,47.9049
FUND33,2025-09-17,47.7847
FUND33,2025-09-18,47.7412
FUND33,2025-09-19,47.1048
FUND33,2025-09-22,46.6136
FUND33,2025-09-23,46.3327
FUND33,2025-09-24,46.1143
FUND33,2025-09-25,46.4045
FUND33,2025-09-26,46.8861
FUND33,2025-09-29,47.1554
FUND33,2025-09-30,46.7985
FUND33,2025-10-01,46.5528
FUND33,2025-10-02,46.5086
FUND33,2025-10-03,45.869
FUND33,2025-10-06,46.0299
FUND33,2025-10-07,46.0391
FUND33,2025-10-08,46.6297
FUND33,2025-10-09,47.0787
FUND33,2025-10-10,46.5099
FUND33,2025-10-13,46.5165
FUND33,2025-10-14,45.7753
FUND33,2025-10-15,46.0435
FUND33,2025-10-16,45.9467
FUND33,2025-10-17,46.041
FUND33,2025-10-20,46.0079
FUND33,2025-10-21,45.6388
FUND33,2025-10-22,45.5196
FUND33,2025-10-23,45.6026
FUND33,2025-10-24,45.3108
FUND33,2025-10-27,44.9436
FUND33,2025-10-28,44.4606
FUND33,2025-10-29,44.4408
FUND33,2025-10-30,44.3846
FUND33,2025-10-31,44.7611
FUND33,2025-11-03,44.4835
FUND33,2025-11-04,44.3299
FUND33,2025-11-05,44.0076
FUND33,2025-11-06,43.5562
FUND33,2025-11-07,43.0672
FUND33,2025-11-10,43.529
FUND33,2025-11-11,43.5282
FUND33,2025-11-12,43.4864
FUND33,2025-11-13,43.3796
FUND33,2025-11-14,43.5179
FUND33,2025-11-17,42.7928
FUND33,2025-11-18,43.3069
FUND33,2025-11-19,43.2701
FUND33,2025-11-20,43.2537
FUND33,2025-11-21,43.1919
FUND33,2025-11-24,43.112
FUND34,2023-01-02,72.7613
FUND34,2023-01-03,73.8129
FUND34,2023-01-04,72.2862
FUND34,2023-01-05,72.3679
FUND34,2023-01-06,72.7926
FUND34,2023-01-09,72.3516
FUND34,2023-01-10,72.9595
FUND34,2023-01-11,72.0918
FUND34,2023-01-12,71.611
FUND34,2023-01-13,71.1455
FUND34,2023-01-16,71.4139
FUND34,2023-01-17,71.3272
FUND34,2023-01-18,71.6177
FUND34,2023-01-19,71.7519
FUND34,2023-01-20,72.411
FUND34,2023-01-23,71.8445
FUND34,2023-01-24,71.4622
FUND34,2023-01-25,71.9288
FUND34,2023-01-26,71.4759
FUND34,2023-01-27,72.8343
FUND34,2023-01-30,73.099
FUND34,2023-01-31,74.0746
FUND34,2023-02-01,74.7929
FUND34,2023-02-02,75.2726
FUND34,2023-02-03,75.2818
FUND34,2023-02-06,74.6622
FUND34,2023-02-07,74.6674
FUND34,2023-02-08,75.3286
FUND34,2023-02-09,75.2526
FUND34,2023-02-10,75.6652
FUND34,2023-02-13,76.0968
FUND34,2023-02-14,77.0832
FUND34,2023-02-15,77.1053
FUND34,2023-02-16,77.2903
FUND34,2023-02-17,78.5658
FUND34,2023-02-20,77.6773
FUND34,2023-02-21,78.3352
FUND34,2023-02-22,79.4445
FUND34,2023-02-23,79.679
FUND34,2023-02-24,78.8591
FUND34,2023-02-27,79.0202
FUND34,2023-02-28,79.788
FUND34,2023-03-01,81.3465
FUND34,2023-03-02,82.2701
FUND34,2023-03-03,81.765
FUND34,2023-03-06,80.6001
FUND34,2023-03-07,80.0884
FUND34,2023-03-08,80.5141
FUND34,2023-03-09,81.1841
FUND34,2023-03-10,80.5478
FUND34,2023-03-13,80.428
FUND34,2023-03-14,80.9813
FUND34,2023-03-15,82.7716
FUND34,2023-03-16,82.4789
FUND34,2023-03-17,83.6018
FUND34,2023-03-20,84.2199
FUND34,2023-03-21,85.0433
FUND34,2023-03-22,85.1405
FUND34,2023-03-23,84.735
FUND34,2023-03-24,85.2543
FUND34,2023-03-27,86.1239
FUND34,2023-03-28,85.8813
FUND34,2023-03-29,85.2964
FUND34,2023-03-30,86.7416
FUND34,2023-03-31,85.5837
FUND34,2023-04-03,87.3035
FUND34,2023-04-04,88.7147
FUND34,2023-04-05,88.1829
FUND34,2023-04-06,87.8956
FUND34,2023-04-07,88.3431
FUND34,2023-04-10,89.1998
FUND34,2023-04-11,90.0055
FUND34,2023-04-12,89.2186
FUND34,2023-04-13,90.8492
FUND34,2023-04-14,91.0147
FUND34,2023-04-17,90.7859
FUND34,2023-04-18,90.1779
FUND34,2023-04-19,89.8864
FUND34,2023-04-20,91.1213
FUND34,2023-04-21,90.144
FUND34,2023-04-24,90.6805
FUND34,2023-04-25,90.9879
FUND34,2023-04-26,93.5181
FUND34,2023-04-27,93.5458
FUND34,2023-04-28,92.8048
FUND34,2023-05-01,94.3045
FUND34,2023-05-02,95.6844
FUND34,2023-05-03,93.6226
FUND34,2023-05-04,94.463
